STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,2/20/2006,,,,,0,",,0,0800",0,",,0,",0,"T,,0,",23,",,0",11,",,0",15,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,2/21/2006,,,,,0,",,0,0800",0,",,0,",0,"T,,0,",29,",,0",6,",,0",14,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,2/22/2006,,,,,0.01,",,0,0800",0,"T,,0,",0,"T,,0,",33,",,0",13,",,0",18,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,2/23/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",41,",,0",18,",,0",25,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,2/24/2006,,,,,0.04,",,0,0800",0,"T,,0,",0,"T,,0,",37,",,0",22,",,0",23,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,2/25/2006,,,,,0,"T,,0,0800",0,"T,,0,",0,"T,I,0,",25,",,0",16,",,0",16,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,2/26/2006,,,,,0.07,",,0,0800",0,"T,I,0,",2,",I,0,",35,",,0",6,",,0",8,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,2/27/2006,,,,,0,",,0,0800",0,",,0,",2,",,0,",15,",,0",-1,",,0",1,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,2/28/2006,,,,,0,"T,,0,0800",0,"T,,0,",0,"T,,0,",19,",,0",1,",,0",8,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/1/2006,,,,,0.05,",,0,0800",2,",,0,",3,",,0,",21,",,0",8,",,0",12,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/2/2006,,,,,0,",,0,0800",0,",,0,",2,",,0,",29,",,0",12,",,0",17,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/3/2006,,,,,0,",,0,0800",0,",,0,",2,",,0,",26,",,0",10,",,0",10,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/4/2006,,,,,0,",,0,0800",0,",,0,",2,",,0,",19,",,0",10,",,0",19,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/5/2006,,,,,0,",,0,0800",0,",,0,",1,",,0,",28,",,0",19,",,0",22,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/6/2006,,,,,0,",,0,0800",0,",,0,",0,"T,,0,",35,",,0",14,",,0",20,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/7/2006,,,,,0,",,0,0800",0,",,0,",0,"T,,0,",37,",,0",13,",,0",17,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/8/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",34,",,0",11,",,0",15,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/9/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",43,",,0",15,",,0",35,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/10/2006,,,,,0.02,",,0,0800",0,",,0,",0,",,0,",53,",,0",34,",,0",52,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/11/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",60,",,0",36,",,0",37,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/12/2006,,,,,0,"T,,0,0800",0,",,0,",0,",,0,",54,",,0",27,",,0",37,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/13/2006,,,,,0,"T,,0,0800",0,",,0,",0,",,0,",59,",,0",37,",,0",41,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/14/2006,,,,,1.29,",,0,0800",0,",,0,",0,",,0,",61,",,0",41,",,0",44,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/15/2006,,,,,0.02,",,0,0800",0,"T,,0,",0,"T,,0,",44,",,0",26,",,0",29,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/16/2006,,,,,0,"T,,0,0800",0,"T,,0,",0,"T,,0,",33,",,0",24,",,0",24,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/17/2006,,,,,0,"T,,0,0800",0,"T,,0,",0,"T,,0,",34,",,0",17,",,0",19,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/18/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",32,",,0",17,",,0",21,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/19/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",30,",,0",17,",,0",19,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/20/2006,,,,,0,"T,,0,0800",0,"T,,0,",0,",,0,",28,",,0",17,",,0",18,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/21/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",27,",,0",15,",,0",19,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/22/2006,,,,,0,"T,,0,0800",0,"T,,0,",0,"T,,0,",36,",,0",19,",,0",26,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/23/2006,,,,,0,"T,,0,0800",0,"T,,0,",0,"T,,0,",33,",,0",25,",,0",29,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/24/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",45,",,0",29,",,0",31,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/25/2006,,,,,0.07,",,0,0800",0,",,0,",0,",,0,",44,",,0",31,",,0",33,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/26/2006,,,,,0.04,",,0,0800",0,",,0,",0,",,0,",46,",,0",32,",,0",34,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/27/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",42,",,0",28,",,0",33,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/28/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",49,",,0",24,",,0",32,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/29/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",54,",,0",24,",,0",31,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/30/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",59,",,0",29,",,0",35,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,3/31/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",64,",,0",34,",,0",54,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/1/2006,,,,,0,"T,,0,0800",0,",,0,",0,",,0,",74,",,0",52,",,0",60,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/2/2006,,,,,0.04,",,0,0800",0,",,0,",0,",,0,",63,",,0",33,",,0",35,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/3/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",57,",,0",30,",,0",32,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/4/2006,,,,,0.42,",,0,0800",0,"T,,0,",0,"T,,0,",56,",,0",32,",,0",32,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/5/2006,,,,,0.04,",,0,0800",0,",,0,",0,",,0,",41,",,0",24,",,0",25,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/6/2006,,,,,0.02,",,0,0800",0,"T,,0,",0,"T,,0,",38,",,0",25,",,0",33,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/7/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",42,",,0",28,",,0",34,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/8/2006,,,,,0.21,",,0,0800",0,",,0,",0,",,0,",54,",,0",30,",,0",30,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/9/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",41,",,0",23,",,0",26,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/10/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",51,",,0",26,",,0",33,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/11/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",59,",,0",28,",,0",33,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/12/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",68,",,0",32,",,0",41,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/13/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",73,",,0",41,",,0",57,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/14/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",68,",,0",39,",,0",43,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/15/2006,,,,,0.58,",,0,0800",0,",,0,",0,",,0,",62,",,0",43,",,0",57,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/16/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",66,",,0",40,",,0",40,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/17/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",54,",,0",33,",,0",38,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/18/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",56,",,0",38,",,0",42,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/19/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",68,",,0",40,",,0",46,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/20/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",71,",,0",43,",,0",47,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/21/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",75,",,0",38,",,0",49,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/22/2006,,,,,0.02,",,0,0800",0,",,0,",0,",,0,",66,",,0",39,",,0",39,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/23/2006,,,,,1.97,",,0,0800",0,",,0,",0,",,0,",39,",,0",34,",,0",35,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/24/2006,,,,,0.72,",,0,0800",0,",,0,",0,",,0,",50,",,0",35,",,0",42,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/25/2006,,,,,0.03,",,0,0800",0,",,0,",0,",,0,",54,",,0",42,",,0",47,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/26/2006,,,,,0.02,",,0,0800",0,",,0,",0,",,0,",58,",,0",27,",,0",33,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/27/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",58,",,0",33,",,0",39,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/28/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",60,",,0",27,",,0",31,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/29/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",57,",,0",27,",,0",34,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,4/30/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",62,",,0",31,",,0",37,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/1/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",69,",,0",31,",,0",42,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/2/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",70,",,0",33,",,0",39,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/3/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",61,",,0",39,",,0",45,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/4/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",61,",,0",41,",,0",47,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/5/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",78,",,0",39,",,0",53,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/6/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",69,",,0",41,",,0",47,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/7/2006,,,,,0.06,",,0,0800",0,",,0,",0,",,0,",55,",,0",32,",,0",37,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/8/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",61,",,0",35,",,0",42,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/9/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",69,",,0",42,",,0",47,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/10/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",67,",,0",47,",,0",52,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/11/2006,,,,,0,"T,,0,0800",0,",,0,",0,",,0,",69,",,0",52,",,0",53,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/12/2006,,,,,0.63,",,0,0800",0,",,0,",0,",,0,",63,",,0",53,",,0",55,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/13/2006,,,,,0.74,",,0,0800",0,",,0,",0,",,0,",59,",,0",51,",,0",52,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/14/2006,,,,,0.01,",,0,0800",0,",,0,",0,",,0,",64,",,0",46,",,0",48,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/15/2006,,,,,0.08,",,0,0800",0,",,0,",0,",,0,",50,",,0",45,",,0",47,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/16/2006,,,,,0.31,",,0,0800",0,",,0,",0,",,0,",56,",,0",47,",,0",49,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/17/2006,,,,,0.43,",,0,0800",0,",,0,",0,",,0,",54,",,0",47,",,0",52,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/18/2006,,,,,0.11,",,0,0800",0,",,0,",0,",,0,",65,",,0",51,",,0",53,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/19/2006,,,,,0.12,",,0,0800",0,",,0,",0,",,0,",72,",,0",44,",,0",45,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/20/2006,,,,,0.09,",,0,0800",0,",,0,",0,",,0,",62,",,0",45,",,0",50,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/21/2006,,,,,0.01,",,0,0800",0,",,0,",0,",,0,",53,",,0",42,",,0",44,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/22/2006,,,,,0.49,",,0,0800",0,",,0,",0,",,0,",53,",,0",38,",,0",38,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/23/2006,,,,,0.02,",,0,0800",0,",,0,",0,",,0,",48,",,0",39,",,0",43,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/24/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",53,",,0",43,",,0",50,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/25/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",67,",,0",40,",,0",46,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/26/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",80,",,0",46,",,0",59,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/27/2006,,,,,0.97,",,0,0800",0,",,0,",0,",,0,",70,",,0",59,",,0",61,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/28/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",76,",,0",48,",,0",52,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/29/2006,,,,,0.02,",,0,0800",0,",,0,",0,",,0,",79,",,0",52,",,0",59,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/30/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",85,",,0",59,",,0",65,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,5/31/2006,,,,,0.7,",,0,0800",0,",,0,",0,",,0,",89,",,0",58,",,0",60,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/1/2006,,,,,0.45,",,0,0800",0,",,0,",0,",,0,",86,",,0",61,",,0",68,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/2/2006,,,,,0.34,",,0,0800",0,",,0,",0,",,0,",82,",,0",58,",,0",58,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/3/2006,,,,,1.07,",,0,0800",0,",,0,",0,",,0,",64,",,0",50,",,0",53,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/4/2006,,,,,1.48,",,0,0800",0,",,0,",0,",,0,",56,",,0",51,",,0",51,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/5/2006,,,,,0.08,",,0,0800",0,",,0,",0,",,0,",60,",,0",49,",,0",54,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/6/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",72,",,0",46,",,0",53,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/7/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",74,",,0",51,",,0",56,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/8/2006,,,,,1.42,",,0,0800",0,",,0,",0,",,0,",60,",,0",52,",,0",52,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/9/2006,,,,,0.08,",,0,0800",0,",,0,",0,",,0,",59,",,0",52,",,0",54,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/10/2006,,,,,0.83,",,0,0800",0,",,0,",0,",,0,",68,",,0",46,",,0",47,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/11/2006,,,,,0.01,",,0,0800",0,",,0,",0,",,0,",53,",,0",44,",,0",46,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/12/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",54,",,0",46,",,0",54,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/13/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",70,",,0",51,",,0",57,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/14/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",77,",,0",53,",,0",57,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/15/2006,,,,,0.03,",,0,0800",0,",,0,",0,",,0,",71,",,0",54,",,0",60,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/16/2006,,,,,0.02,",,0,0800",0,",,0,",0,",,0,",74,",,0",56,",,0",62,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/17/2006,,,,,0.08,",,0,0800",0,",,0,",0,",,0,",79,",,0",51,",,0",58,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/18/2006,,,,,0.62,",,0,0800",0,",,0,",0,",,0,",80,",,0",57,",,0",67,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/19/2006,,,,,0,",,0,0800",0,",,0,",0,",,0,",90,",,0",67,",,0",75,",,0,0800",,,,,,,,,,,,,,,,
USC00301595,"COBLESKILL 2 ESE, NY US",42.66717,-74.44239,356.3,6/20/2006,,,,,0.26,",,0,0800",0,",,0,",0,",,0,",84,",,0",59,",,0",65,",,0,0800",,,,,,,,,,,,,,,,
